simulation_ts,exchange,symbol,order_id,client_order_id,side,type,qty,price,realized_pnl,equity
1768186405121000000,OKX,BTC-USDT,3539,69da771dG7627539949767626195,SELL,LIMIT,1,92228,1358.211788,304843.55
1768186540201000000,OKX,BTC-USDT,3540,69da771dG7627539949767626196,SELL,LIMIT,1,92284.4,1414.611788,312795.9
1768186674811000000,OKX,BTC-USDT,3541,69da771dG7627539949767626197,BUY,LIMIT,1,92250,0,307965.85
1768186808401000000,OKX,BTC-USDT,3542,69da771dG7627539949767626198,BUY,LIMIT,1,92326.6,0,318766.4
1768186944601000000,OKX,BTC-USDT,3543,69da771dG7627539949767626199,BUY,LIMIT,1,92128.6,0,290650.35
1768187079401000000,OKX,BTC-USDT,3544,69da771dG7627539949767626200,BUY,LIMIT,1,92127.9,0,290550.2
1768187215701000000,OKX,BTC-USDT,3545,69da771dG7627539949767626201,BUY,LIMIT,1,92200,0,300932.55
1768187352706000000,OKX,BTC-USDT,3546,69da771dG7627539949767626202,SELL,LIMIT,1,92278.1,1362.21414,312271.5
1768187487606000000,OKX,BTC-USDT,3547,69da771dG7627539949767626203,BUY,LIMIT,1,92333.4,0,320220.25
1768187621906000000,OKX,BTC-USDT,3548,69da771dG7627539949767626204,BUY,LIMIT,1,92418.1,0,332165.9
1768187757106000000,OKX,BTC-USDT,3549,69da771dG7627539949767626205,BUY,LIMIT,1,92384.4,0,327581.45
1768187897606000000,OKX,BTC-USDT,3550,69da771dG7627539949767626206,BUY,LIMIT,1,92473.9,0,340737.9
1768188034106000000,OKX,BTC-USDT,3551,69da771dG7627539949767626207,BUY,LIMIT,1,92459.9,0,338665.85
1768188182106000000,OKX,BTC-USDT,3552,69da771dG7627539949767626208,BUY,LIMIT,1,92488,0,342852.7
1768188315806000000,OKX,BTC-USDT,3553,69da771dG7627539949767626209,SELL,LIMIT,1,92408.9,1432.598241,331002.65
1768188452906000000,OKX,BTC-USDT,3554,69da771dG7627539949767626210,SELL,LIMIT,1,92339.1,1362.798241,320602.4
1768188609806000000,OKX,BTC-USDT,3555,69da771dG7627539949767626211,SELL,LIMIT,1,92325.6,1349.298241,318604.35
1768188744706000000,OKX,BTC-USDT,3556,69da771dG7627539949767626212,BUY,LIMIT,1,92218.1,0,301810.3
1768188879906000000,OKX,BTC-USDT,3557,69da771dG7627539949767626213,SELL,LIMIT,1,92176,1191.307712,296571.05
1768189013206000000,OKX,BTC-USDT,3558,69da771dG7627539949767626214,BUY,LIMIT,1,92130,0,289794.3
1768189144406000000,OKX,BTC-USDT,3559,69da771dG7627539949767626215,SELL,LIMIT,1,92121.7,1129.269147,288580.65
1768189285806000000,OKX,BTC-USDT,3560,69da771dG7627539949767626216,BUY,LIMIT,1,91978.9,0,267574.3
1768189424006000000,OKX,BTC-USDT,3561,69da771dG7627539949767626217,BUY,LIMIT,1,91980,0,267737.05
1768189565706000000,OKX,BTC-USDT,3562,69da771dG7627539949767626218,BUY,LIMIT,1,91967,0,265110
1768189698606000000,OKX,BTC-USDT,3563,69da771dG7627539949767626219,BUY,LIMIT,1,91925,0,259499.95
1768189833806000000,OKX,BTC-USDT,3564,69da771dG7627539949767626220,SELL,LIMIT,1,91885.3,867.1659904,253520.3
1768189974506000000,OKX,BTC-USDT,3565,69da771dG7627539949767626221,SELL,LIMIT,1,91907.8,889.6659904,256895.25
1768190112706000000,OKX,BTC-USDT,3566,69da771dG7627539949767626222,SELL,LIMIT,1,91950.2,932.0659904,263331.2
1768190267306000000,OKX,BTC-USDT,3567,69da771dG7627539949767626223,SELL,LIMIT,1,91827,808.8659904,245567.15
1768190396706000000,OKX,BTC-USDT,3568,69da771dG7627539949767626224,BUY,LIMIT,1,91778.7,0,237864.3
1768190532606000000,OKX,BTC-USDT,3569,69da771dG7627539949767626225,BUY,LIMIT,1,91830.3,0,245501.05
1768190677006000000,OKX,BTC-USDT,3570,69da771dG7627539949767626226,BUY,LIMIT,1,91742.3,0,231894
1768190816006000000,OKX,BTC-USDT,3571,69da771dG7627539949767626227,BUY,LIMIT,1,91856.7,0,249548.95
1768190954506000000,OKX,BTC-USDT,3572,69da771dG7627539949767626228,SELL,LIMIT,1,91884,845.1013284,253686.3
1768191090906000000,OKX,BTC-USDT,3573,69da771dG7627539949767626229,SELL,LIMIT,1,91861.3,822.4013284,250311.05
1768191231606000000,OKX,BTC-USDT,3574,69da771dG7627539949767626230,BUY,LIMIT,1,92000,0,270932.6
1768191367306000000,OKX,BTC-USDT,3575,69da771dG7627539949767626231,BUY,LIMIT,1,92068.1,0,281147.55
1768191518706000000,OKX,BTC-USDT,3576,69da771dG7627539949767626232,SELL,LIMIT,1,92048,995.9205161,278127.5
1768191655006000000,OKX,BTC-USDT,3577,69da771dG7627539949767626233,SELL,LIMIT,1,92046,993.9205161,277827.45
1768191820106000000,OKX,BTC-USDT,3578,69da771dG7627539949767626234,SELL,LIMIT,1,92013.6,961.5205161,272999.8
1768191964906000000,OKX,BTC-USDT,3579,69da771dG7627539949767626235,BUY,LIMIT,1,91986.7,0,269003.75
1768192140706000000,OKX,BTC-USDT,3580,69da771dG7627539949767626236,BUY,LIMIT,1,92012.3,0,271573.1
1768192305206000000,OKX,BTC-USDT,3581,69da771dG7627539949767626237,SELL,LIMIT,1,91982.5,917.7882425,268363.05
1768192458106000000,OKX,BTC-USDT,3582,69da771dG7627539949767626238,BUY,LIMIT,1,92066.7,0,280638.9
1768192594106000000,OKX,BTC-USDT,3583,69da771dG7627539949767626239,BUY,LIMIT,1,92144,0,291733.85
1768192730416000000,OKX,BTC-USDT,3584,69da771dG7627539949767626240,BUY,LIMIT,1,92184,0,298528.8
1768192869506000000,OKX,BTC-USDT,3585,69da771dG7627539949767626241,BUY,LIMIT,1,92172.9,0,296841.55
1768193007406000000,OKX,BTC-USDT,3586,69da771dG7627539949767626242,SELL,LIMIT,1,92155,1062.126458,294118.1
1768193144506000000,OKX,BTC-USDT,3587,69da771dG7627539949767626243,BUY,LIMIT,1,92179,0,297750.85
1768193286806000000,OKX,BTC-USDT,3588,69da771dG7627539949767626244,BUY,LIMIT,1,92222.1,0,304345.1
1768193439506000000,OKX,BTC-USDT,3589,69da771dG7627539949767626245,SELL,LIMIT,1,92212.2,1104.94105,303279.55
1768193580206000000,OKX,BTC-USDT,3590,69da771dG7627539949767626246,SELL,LIMIT,1,92170,1062.74105,296379.2
1768193718106000000,OKX,BTC-USDT,3591,69da771dG7627539949767626247,SELL,LIMIT,1,92125.3,1018.04105,290052.85
1768193853606000000,OKX,BTC-USDT,3592,69da771dG7627539949767626248,BUY,LIMIT,1,92135.5,0,291109.8
1768194003706000000,OKX,BTC-USDT,3593,69da771dG7627539949767626249,BUY,LIMIT,1,92140,0,291793.75
1768194152806000000,OKX,BTC-USDT,3594,69da771dG7627539949767626250,BUY,LIMIT,1,92070,0,281083.7
1768194295906000000,OKX,BTC-USDT,3595,69da771dG7627539949767626251,BUY,LIMIT,1,92120,0,288783.65
1768194491908000000,OKX,BTC-USDT,3596,69da771dG7627539949767626252,BUY,LIMIT,1,92105.1,0,286474.1
1768194634308000000,OKX,BTC-USDT,3597,69da771dG7627539949767626253,BUY,LIMIT,1,92166,0,295487.75
1768194781508000000,OKX,BTC-USDT,3598,69da771dG7627539949767626254,SELL,LIMIT,1,92175,1028.931838,297715.1
1768194929708000000,OKX,BTC-USDT,3599,69da771dG7627539949767626255,SELL,LIMIT,1,92058.8,912.7318378,279802.85
1768195073308000000,OKX,BTC-USDT,3600,69da771dG7627539949767626256,SELL,LIMIT,1,92112,965.9318378,288214.8
1768195211608000000,OKX,BTC-USDT,3601,69da771dG7627539949767626257,BUY,LIMIT,1,92189,0,299364.35
1768195360508000000,OKX,BTC-USDT,3602,69da771dG7627539949767626258,SELL,LIMIT,1,92165.5,1012.703245,295737.3
1768195502008000000,OKX,BTC-USDT,3603,69da771dG7627539949767626259,SELL,LIMIT,1,92166,1013.203245,295814.25
1768195645208000000,OKX,BTC-USDT,3604,69da771dG7627539949767626260,SELL,LIMIT,1,92182.5,1029.703245,299007.5
1768195783008000000,OKX,BTC-USDT,3605,69da771dG7627539949767626261,BUY,LIMIT,1,92211.8,0,302777.05
1768195926908000000,OKX,BTC-USDT,3606,69da771dG7627539949767626262,SELL,LIMIT,1,92167.1,1007.381655,296394
1768196063878000000,OKX,BTC-USDT,3607,69da771dG7627539949767626263,BUY,LIMIT,1,92130.5,0,290374.75
1768196201508000000,OKX,BTC-USDT,3608,69da771dG7627539949767626264,SELL,LIMIT,1,92108.7,942.6366773,287054.6
1768196341108000000,OKX,BTC-USDT,3609,69da771dG7627539949767626265,BUY,LIMIT,1,92097.1,0,285276.15
1768196483408000000,OKX,BTC-USDT,3610,69da771dG7627539949767626266,SELL,LIMIT,1,92111,938.8514702,287995.7
1768196661008000000,OKX,BTC-USDT,3611,69da771dG7627539949767626267,BUY,LIMIT,1,92067.9,0,280851.65
1768196809808000000,OKX,BTC-USDT,3612,69da771dG7627539949767626268,BUY,LIMIT,1,92081.7,0,282963
1768196973208000000,OKX,BTC-USDT,3613,69da771dG7627539949767626269,SELL,LIMIT,1,92059.9,876.0287239,279621.15
1768197112308000000,OKX,BTC-USDT,3614,69da771dG7627539949767626270,BUY,LIMIT,1,92082.9,0,283124.8
1768197351708000000,OKX,BTC-USDT,3615,69da771dG7627539949767626271,SELL,LIMIT,1,92089,899.290875,284079.55
1768197485308000000,OKX,BTC-USDT,3616,69da771dG7627539949767626272,BUY,LIMIT,1,92080.5,0,282763.7
1768197619708000000,OKX,BTC-USDT,3617,69da771dG7627539949767626273,SELL,LIMIT,1,92050.1,854.6065187,278097.45
1768197764508000000,OKX,BTC-USDT,3618,69da771dG7627539949767626274,BUY,LIMIT,1,92036.9,0,276062.5
1768197903418000000,OKX,BTC-USDT,3619,69da771dG7627539949767626275,SELL,LIMIT,1,92045.7,844.74284,277433.05
1768198045300000000,OKX,BTC-USDT,3620,69da771dG7627539949767626276,SELL,LIMIT,1,92089.1,888.14284,284073.2
1768198189900000000,OKX,BTC-USDT,3621,69da771dG7627539949767626277,SELL,LIMIT,1,92094,893.04284,284817.95
1768198327100000000,OKX,BTC-USDT,3622,69da771dG7627539949767626278,BUY,LIMIT,1,92171.8,0,296550.6
1768198482000000000,OKX,BTC-USDT,3623,69da771dG7627539949767626279,BUY,LIMIT,1,92133.9,0,290789.75
1768198622900000000,OKX,BTC-USDT,3624,69da771dG7627539949767626280,SELL,LIMIT,1,92130,916.5997963,290208.3
1768198817300000000,OKX,BTC-USDT,3625,69da771dG7627539949767626281,SELL,LIMIT,1,92039.1,825.6997963,277282.35
1768198957500000000,OKX,BTC-USDT,3626,69da771dG7627539949767626282,SELL,LIMIT,1,92017.2,803.7997963,273084.5
1768199102500000000,OKX,BTC-USDT,3627,69da771dG7627539949767626283,SELL,LIMIT,1,91967.8,754.3997963,265674.45
1768199259600000000,OKX,BTC-USDT,3628,69da771dG7627539949767626284,SELL,LIMIT,1,91931,717.5997963,261168
1768199413500000000,OKX,BTC-USDT,3629,69da771dG7627539949767626285,SELL,LIMIT,1,91905.9,692.4997963,256476.35
1768199604200000000,OKX,BTC-USDT,3630,69da771dG7627539949767626286,BUY,LIMIT,1,91918.4,0,258299.1
1768199744500000000,OKX,BTC-USDT,3631,69da771dG7627539949767626287,SELL,LIMIT,1,91850,631.8362842,249160.85
1768199883700000000,OKX,BTC-USDT,3632,69da771dG7627539949767626288,SELL,LIMIT,1,91783,564.8362842,239604.5
1768200036200000000,OKX,BTC-USDT,3633,69da771dG7627539949767626289,BUY,LIMIT,1,91818.1,0,242731.25
1768200230200000000,OKX,BTC-USDT,3634,69da771dG7627539949767626290,BUY,LIMIT,1,91908,0,256666.8
1768200381700000000,OKX,BTC-USDT,3635,69da771dG7627539949767626291,BUY,LIMIT,1,91871.4,0,251041.35
1768200546100000000,OKX,BTC-USDT,3636,69da771dG7627539949767626292,BUY,LIMIT,1,91846.8,0,247584.5
1768200684500000000,OKX,BTC-USDT,3637,69da771dG7627539949767626293,SELL,LIMIT,1,91800,564.6919833,240579.45
1768200821800000000,OKX,BTC-USDT,3638,69da771dG7627539949767626294,SELL,LIMIT,1,91780,544.6919833,237599.4
1768201012800000000,OKX,BTC-USDT,3639,69da771dG7627539949767626295,BUY,LIMIT,1,91806.9,0,241565.75
1768201151300000000,OKX,BTC-USDT,3640,69da771dG7627539949767626296,SELL,LIMIT,1,91798.2,559.0557955,240284.3
1768201293200000000,OKX,BTC-USDT,3641,69da771dG7627539949767626297,SELL,LIMIT,1,91789.3,550.1557955,239011.15
1768201432200000000,OKX,BTC-USDT,3642,69da771dG7627539949767626298,BUY,LIMIT,1,91795,0,239790.2
1768201574400000000,OKX,BTC-USDT,3643,69da771dG7627539949767626299,BUY,LIMIT,1,91845,0,247190.15
1768201712700000000,OKX,BTC-USDT,3644,69da771dG7627539949767626300,BUY,LIMIT,1,91905,0,256130.1
1768201852500000000,OKX,BTC-USDT,3645,69da771dG7627539949767626301,SELL,LIMIT,1,91879,627.6720129,252245.05
1768202014300000000,OKX,BTC-USDT,3646,69da771dG7627539949767626302,SELL,LIMIT,1,91843.2,591.8720129,246910.8
1768202154400000000,OKX,BTC-USDT,3647,69da771dG7627539949767626303,BUY,LIMIT,1,91866.3,0,250314.75
1768202315900000000,OKX,BTC-USDT,3648,69da771dG7627539949767626304,SELL,LIMIT,1,91799,543.5446839,240953.1
1768202454800000000,OKX,BTC-USDT,3649,69da771dG7627539949767626305,BUY,LIMIT,1,91732,0,230371.05
1768202595700000000,OKX,BTC-USDT,3650,69da771dG7627539949767626306,BUY,LIMIT,1,91743.1,0,232024.9
1768202753300000000,OKX,BTC-USDT,3651,69da771dG7627539949767626307,SELL,LIMIT,1,91732.6,470.7167548,230464.85
1768202889210000000,OKX,BTC-USDT,3652,69da771dG7627539949767626308,BUY,LIMIT,1,91812.6,0,242369.9
1768203027000000000,OKX,BTC-USDT,3653,69da771dG7627539949767626309,SELL,LIMIT,1,91847.7,582.1453098,247649.85
1768203181700000000,OKX,BTC-USDT,3654,69da771dG7627539949767626310,BUY,LIMIT,1,91797.9,0,240214.7
1768203318800000000,OKX,BTC-USDT,3655,69da771dG7627539949767626311,BUY,LIMIT,1,91728.7,0,229834.65
1768203456300000000,OKX,BTC-USDT,3656,69da771dG7627539949767626312,BUY,LIMIT,1,91607.8,0,211578.7
1768203601100000000,OKX,BTC-USDT,3657,69da771dG7627539949767626313,BUY,LIMIT,1,91658.3,0,219254.65
1768203742900000000,OKX,BTC-USDT,3658,69da771dG7627539949767626314,SELL,LIMIT,1,91607.8,330.9349749,211543.4
1768203887300000000,OKX,BTC-USDT,3659,69da771dG7627539949767626315,BUY,LIMIT,1,91539,0,199525.25
1768204025000000000,OKX,BTC-USDT,3660,69da771dG7627539949767626316,SELL,LIMIT,1,91389.7,111.1216744,178242.9
1768204168500000000,OKX,BTC-USDT,3661,69da771dG7627539949767626317,SELL,LIMIT,1,91458.9,180.3216744,188761.25
1768204304710000000,OKX,BTC-USDT,3662,69da771dG7627539949767626318,SELL,LIMIT,1,91446.1,167.5216744,186828.4
1768204439600000000,OKX,BTC-USDT,3663,69da771dG7627539949767626319,SELL,LIMIT,1,91360,81.42167441,175135.15
1768204575200000000,OKX,BTC-USDT,3664,69da771dG7627539949767626320,SELL,LIMIT,1,91385,106.4216744,177638.3
1768204712400000000,OKX,BTC-USDT,3665,69da771dG7627539949767626321,SELL,LIMIT,1,91391.1,112.5216744,178541.05
1768204843800000000,OKX,BTC-USDT,3666,69da771dG7627539949767626322,SELL,LIMIT,1,91382.9,104.3216744,177335.6
1768204982000000000,OKX,BTC-USDT,3667,69da771dG7627539949767626323,SELL,LIMIT,1,91440,161.4216744,185672.15
1768205117800000000,OKX,BTC-USDT,3668,69da771dG7627539949767626324,BUY,LIMIT,1,91383.2,0,177421.6
1768205253105000000,OKX,BTC-USDT,3669,69da771dG7627539949767626325,BUY,LIMIT,1,91486.3,0,191797.95
1768205388005000000,OKX,BTC-USDT,3670,69da771dG7627539949767626326,BUY,LIMIT,1,91546.6,0,201338.2
1768205525105000000,OKX,BTC-USDT,3671,69da771dG7627539949767626327,BUY,LIMIT,1,91520.9,0,197534.55
1768205665805000000,OKX,BTC-USDT,3672,69da771dG7627539949767626328,SELL,LIMIT,1,91564.3,280.2002872,204016
1768205800325000000,OKX,BTC-USDT,3673,69da771dG7627539949767626329,SELL,LIMIT,1,91487.9,203.8002872,192708.75
1768205937805000000,OKX,BTC-USDT,3674,69da771dG7627539949767626330,BUY,LIMIT,1,91517.1,0,197756
1768206077905000000,OKX,BTC-USDT,3675,69da771dG7627539949767626331,SELL,LIMIT,1,91462.7,177.0259609,188979.35
1768206221605000000,OKX,BTC-USDT,3676,69da771dG7627539949767626332,BUY,LIMIT,1,91558.1,0,202959
1768206363205000000,OKX,BTC-USDT,3677,69da771dG7627539949767626333,BUY,LIMIT,1,91459,0,187621.65
1768206542205000000,OKX,BTC-USDT,3678,69da771dG7627539949767626334,SELL,LIMIT,1,91459.2,170.5343373,188336.8
1768206711205000000,OKX,BTC-USDT,3679,69da771dG7627539949767626335,BUY,LIMIT,1,91334.4,0,169851.55
1768206846005000000,OKX,BTC-USDT,3680,69da771dG7627539949767626336,SELL,LIMIT,1,91127,-161.9726046,138963.8
1768206980905000000,OKX,BTC-USDT,3681,69da771dG7627539949767626337,SELL,LIMIT,1,90872.5,-416.4726046,101297.75
1768207116405000000,OKX,BTC-USDT,3682,69da771dG7627539949767626338,BUY,LIMIT,1,90659.1,0,69410
1768207251805000000,OKX,BTC-USDT,3683,69da771dG7627539949767626339,BUY,LIMIT,1,90597.4,0,60781.55
1768207385705000000,OKX,BTC-USDT,3684,69da771dG7627539949767626340,BUY,LIMIT,1,90488.8,0,44600.1
1768207522105000000,OKX,BTC-USDT,3685,69da771dG7627539949767626341,SELL,LIMIT,1,90378.8,-896.0284858,28115.05
1768207658905000000,OKX,BTC-USDT,3686,69da771dG7627539949767626342,BUY,LIMIT,1,90411,0,32897.9
1768207793205000000,OKX,BTC-USDT,3687,69da771dG7627539949767626343,BUY,LIMIT,1,90633.9,0,66332.85
1768207927305000000,OKX,BTC-USDT,3688,69da771dG7627539949767626344,BUY,LIMIT,1,90561.8,0,55445.7
1768208061405000000,OKX,BTC-USDT,3689,69da771dG7627539949767626345,SELL,LIMIT,1,90611.2,-649.037792,62969.65
1768208209305000000,OKX,BTC-USDT,3690,69da771dG7627539949767626346,SELL,LIMIT,1,90725,-535.237792,80153.4
1768208339905000000,OKX,BTC-USDT,3691,69da771dG7627539949767626347,BUY,LIMIT,1,90764.9,0,86123.35
1768208476005000000,OKX,BTC-USDT,3692,69da771dG7627539949767626348,BUY,LIMIT,1,90700.5,0,76398.9
1768208611705000000,OKX,BTC-USDT,3693,69da771dG7627539949767626349,SELL,LIMIT,1,90614.8,-638.4965053,63387.65
1768208752605000000,OKX,BTC-USDT,3694,69da771dG7627539949767626350,BUY,LIMIT,1,90745.6,0,83123.3
1768208889219000000,OKX,BTC-USDT,3695,69da771dG7627539949767626351,SELL,LIMIT,1,90772.3,-477.6563967,87196.85
1768209024609000000,OKX,BTC-USDT,3696,69da771dG7627539949767626352,SELL,LIMIT,1,90719.2,-530.7563967,79178.7
1768209170009000000,OKX,BTC-USDT,3697,69da771dG7627539949767626353,SELL,LIMIT,1,90739.8,-510.1563967,82268.65
1768209310809000000,OKX,BTC-USDT,3698,69da771dG7627539949767626354,BUY,LIMIT,1,90771.1,0,86917.4
1768209449909000000,OKX,BTC-USDT,3699,69da771dG7627539949767626355,BUY,LIMIT,1,90830,0,95752.35
1768209596509000000,OKX,BTC-USDT,3700,69da771dG7627539949767626356,SELL,LIMIT,1,90832.2,-411.8039941,97344.6
1768209812109000000,OKX,BTC-USDT,3701,69da771dG7627539949767626357,BUY,LIMIT,1,90847.4,0,97458.55
1768209949509000000,OKX,BTC-USDT,3702,69da771dG7627539949767626358,SELL,LIMIT,1,90849.1,-392.2774776,98636.3
1768210095409000000,OKX,BTC-USDT,3703,69da771dG7627539949767626359,SELL,LIMIT,1,90770.2,-471.1774776,86801.25
1768210234009000000,OKX,BTC-USDT,3704,69da771dG7627539949767626360,SELL,LIMIT,1,90741.4,-499.9774776,83338.8
1768210371809000000,OKX,BTC-USDT,3705,69da771dG7627539949767626361,SELL,LIMIT,1,90862.1,-379.2774776,100373.55
1768210549209000000,OKX,BTC-USDT,3706,69da771dG7627539949767626362,SELL,LIMIT,1,90869.3,-372.0774776,101431.9
1768210706519000000,OKX,BTC-USDT,3707,69da771dG7627539949767626363,SELL,LIMIT,1,90761.5,-479.8774776,85693.05
1768210845709000000,OKX,BTC-USDT,3708,69da771dG7627539949767626364,BUY,LIMIT,1,90783.4,0,88854
1768210985509000000,OKX,BTC-USDT,3709,69da771dG7627539949767626365,SELL,LIMIT,1,90803.1,-435.1406455,91744.75
1768211142109000000,OKX,BTC-USDT,3710,69da771dG7627539949767626366,BUY,LIMIT,1,90821.9,0,94054.7
1768211283309000000,OKX,BTC-USDT,3711,69da771dG7627539949767626367,SELL,LIMIT,1,90802.9,-432.4889973,92479.75
1768211420709000000,OKX,BTC-USDT,3712,69da771dG7627539949767626368,SELL,LIMIT,1,90790.1,-445.2889973,90445.5
1768211555709000000,OKX,BTC-USDT,3713,69da771dG7627539949767626369,SELL,LIMIT,1,90847,-388.3889973,98034.25
1768211699009000000,OKX,BTC-USDT,3714,69da771dG7627539949767626370,SELL,LIMIT,1,90729.3,-506.0889973,81203.1
1768211835909000000,OKX,BTC-USDT,3715,69da771dG7627539949767626371,BUY,LIMIT,1,90690,0,75608.25
1768211972709000000,OKX,BTC-USDT,3716,69da771dG7627539949767626372,SELL,LIMIT,1,90650,-581.5750882,69902.5
1768212105409000000,OKX,BTC-USDT,3717,69da771dG7627539949767626373,SELL,LIMIT,1,90568,-663.5750882,58258.45
1768212246109000000,OKX,BTC-USDT,3718,69da771dG7627539949767626374,BUY,LIMIT,1,90636.6,0,67916.9
1768212400309000000,OKX,BTC-USDT,3719,69da771dG7627539949767626375,BUY,LIMIT,1,90748,0,83735.65
1768212555609000000,OKX,BTC-USDT,3720,69da771dG7627539949767626376,SELL,LIMIT,1,90691.1,-532.9327793,75613.2
1768212710409000000,OKX,BTC-USDT,3721,69da771dG7627539949767626377,SELL,LIMIT,1,90680.4,-543.6327793,74869.25
1768212846519000000,OKX,BTC-USDT,3722,69da771dG7627539949767626378,SELL,LIMIT,1,90625,-599.0327793,66282.3
1768212985509000000,OKX,BTC-USDT,3723,69da771dG7627539949767626379,BUY,LIMIT,1,90619.2,0,65456.25
1768213124709000000,OKX,BTC-USDT,3724,69da771dG7627539949767626380,BUY,LIMIT,1,90641,0,68530
1768213262309000000,OKX,BTC-USDT,3725,69da771dG7627539949767626381,SELL,LIMIT,1,90626,-589.6675289,66414.15
1768213400809000000,OKX,BTC-USDT,3726,69da771dG7627539949767626382,BUY,LIMIT,1,90533.9,0,53413.9
1768213544809000000,OKX,BTC-USDT,3727,69da771dG7627539949767626383,SELL,LIMIT,1,90520.2,-690.6663491,51482.65
1768213683409000000,OKX,BTC-USDT,3728,69da771dG7627539949767626384,BUY,LIMIT,1,90509.8,0,49377.3
1768213825309000000,OKX,BTC-USDT,3729,69da771dG7627539949767626385,BUY,LIMIT,1,90528,0,52043.05
1768213966609000000,OKX,BTC-USDT,3730,69da771dG7627539949767626386,BUY,LIMIT,1,90512.2,0,50327
1768214118009000000,OKX,BTC-USDT,3731,69da771dG7627539949767626387,BUY,LIMIT,1,90556.7,0,56734.95
1768214259509000000,OKX,BTC-USDT,3732,69da771dG7627539949767626388,BUY,LIMIT,1,90591.3,0,61751.9
1768214400709000000,OKX,BTC-USDT,3733,69da771dG7627539949767626389,SELL,LIMIT,1,90561.6,-626.2777755,57430.25
1768214568609000000,OKX,BTC-USDT,3734,69da771dG7627539949767626390,SELL,LIMIT,1,90556.6,-631.2777755,57266.8
1768214717309000000,OKX,BTC-USDT,3735,69da771dG7627539949767626391,BUY,LIMIT,1,90488.3,0,46855.55
1768214862409000000,OKX,BTC-USDT,3736,69da771dG7627539949767626392,SELL,LIMIT,1,90449.3,-733.7531012,41215
1768214999609000000,OKX,BTC-USDT,3737,69da771dG7627539949767626393,SELL,LIMIT,1,90434.6,-748.4531012,39098.15
1768215135719000000,OKX,BTC-USDT,3738,69da771dG7627539949767626394,SELL,LIMIT,1,90377.3,-805.7531012,30904.2
1768215276909000000,OKX,BTC-USDT,3739,69da771dG7627539949767626395,BUY,LIMIT,1,90388.9,0,32179.65
1768215432009000000,OKX,BTC-USDT,3740,69da771dG7627539949767626396,SELL,LIMIT,1,90361,-816.499583,28561.7
1768215575509000000,OKX,BTC-USDT,3741,69da771dG7627539949767626397,BUY,LIMIT,1,90383.6,0,31742.35
1768215712109000000,OKX,BTC-USDT,3742,69da771dG7627539949767626398,BUY,LIMIT,1,90445.6,0,40622.6
1768215869709000000,OKX,BTC-USDT,3743,69da771dG7627539949767626399,BUY,LIMIT,1,90429.9,0,38274.75
1768216017809000000,OKX,BTC-USDT,3744,69da771dG7627539949767626400,BUY,LIMIT,1,90517.5,0,51063.7
1768216180107000000,OKX,BTC-USDT,3745,69da771dG7627539949767626401,SELL,LIMIT,1,90450,-707.4078136,41875.75
1768216324407000000,OKX,BTC-USDT,3746,69da771dG7627539949767626402,BUY,LIMIT,1,90551,0,55853.7
1768216470907000000,OKX,BTC-USDT,3747,69da771dG7627539949767626403,BUY,LIMIT,1,90570.2,0,58656.85
1768216610207000000,OKX,BTC-USDT,3748,69da771dG7627539949767626404,BUY,LIMIT,1,90524.5,0,51938.9
1768216760707000000,OKX,BTC-USDT,3749,69da771dG7627539949767626405,SELL,LIMIT,1,90511.3,-633.766439,50882.05
1768216898307000000,OKX,BTC-USDT,3750,69da771dG7627539949767626406,BUY,LIMIT,1,90580,0,60084.2
1768217040407000000,OKX,BTC-USDT,3751,69da771dG7627539949767626407,BUY,LIMIT,1,90597,0,62600.15
1768217176217000000,OKX,BTC-USDT,3752,69da771dG7627539949767626408,SELL,LIMIT,1,90714.7,-422.8957485,80152.3
1768217330207000000,OKX,BTC-USDT,3753,69da771dG7627539949767626409,SELL,LIMIT,1,90643.9,-493.6957485,69673.85
1768217468407000000,OKX,BTC-USDT,3754,69da771dG7627539949767626410,BUY,LIMIT,1,90657.8,0,71702.4
1768217624007000000,OKX,BTC-USDT,3755,69da771dG7627539949767626411,SELL,LIMIT,1,90648,-486.3538854,70266.75
1768217773407000000,OKX,BTC-USDT,3756,69da771dG7627539949767626412,SELL,LIMIT,1,90689.1,-445.2538854,76308.4
1768217937507000000,OKX,BTC-USDT,3757,69da771dG7627539949767626413,SELL,LIMIT,1,90620,-514.3538854,66219.75
1768218090207000000,OKX,BTC-USDT,3758,69da771dG7627539949767626414,BUY,LIMIT,1,90550,0,58070
1768218268107000000,OKX,BTC-USDT,3759,69da771dG7627539949767626415,BUY,LIMIT,1,90548.5,0,55836.15
1768218421507000000,OKX,BTC-USDT,3760,69da771dG7627539949767626416,BUY,LIMIT,1,90559.5,0,57453.1
1768218567207000000,OKX,BTC-USDT,3761,69da771dG7627539949767626417,BUY,LIMIT,1,90571.8,0,59273.45
1768218706107000000,OKX,BTC-USDT,3762,69da771dG7627539949767626418,BUY,LIMIT,1,90566,0,58409.2
1768218857407000000,OKX,BTC-USDT,3763,69da771dG7627539949767626419,BUY,LIMIT,1,90617.3,0,66104.15
1768219092507000000,OKX,BTC-USDT,3764,69da771dG7627539949767626420,BUY,LIMIT,1,90618,0,66194.6
1768219225607000000,OKX,BTC-USDT,3765,69da771dG7627539949767626421,BUY,LIMIT,1,90605.2,0,63606.25
