simulation_ts,equity
1768141429703000000,113842.4
1768141622103000000,115785.35
1768141770603000000,115736.9
1768141905703000000,123602.55
1768142041603000000,115386.6
1768142248503000000,119680.95
1768142387603000000,122436.1
1768142530603000000,122411.65
1768142657013000000,119180.9
1768142810803000000,123779.45
1768143000903000000,122807.7
1768143221503000000,120355.45
1768143352403000000,127686.2
1768143494703000000,133290.95
1768143627003000000,129022.8
1768143748003000000,124935.75
1768143881503000000,123181.2
1768144008203000000,120217.15
1768144160805000000,125774.4
1768144307905000000,119720.95
1768144434405000000,108676.1
1768144563805000000,107237.65
1768144691305000000,113555.6
1768144820605000000,110475.75
1768144956905000000,111545.9
1768145087705000000,116777.85
1768145222205000000,115742.5
1768145404905000000,113995.35
1768145552805000000,116826.7
1768145714705000000,113212.25
1768145881305000000,118342.6
1768146016005000000,119111.15
1768146162405000000,108877.5
1768146316505000000,98868.95
1768146447205000000,101942.3
1768146582405000000,89644.65
1768146717505000000,92693.8
1768146853805000000,96353.75
1768147024605000000,98418.1
1768147151005000000,101852.85
1768147310005000000,110520.3
1768147445705000000,108660.25
1768147623005000000,112407.7
1768147783305000000,117925.25
1768147921005000000,110311.7
1768148056205000000,105598.25
1768148187105000000,106085.7
1768148342105000000,108780.05
1768148481605000000,113190.8
1768148661605000000,116137.15
1768148823805000000,118931.1
1768148959205000000,127123.05
1768149094305000000,137946.1
1768149222505000000,146435.05
1768149351705000000,145132.1
1768149491905000000,138719.25
1768149649505000000,138448.6
1768149841705000000,134353.55
1768149972405000000,133261.3
1768150109205000000,130917.65
1768150264005000000,115710.2
1768150404205000000,124551.35
1768150535605000000,126150.3
1768150687605000000,124525.85
1768150835605000000,125792.7
1768150972705000000,125011.45
1768151107505000000,127548
1768151251903000000,135121.55
1768151401503000000,134415.7
1768151579303000000,136213.65
1768151707803000000,123052.6
1768151842503000000,120710.15
1768152001303000000,118907.2
1768152149703000000,115613.15
1768152287303000000,122624.1
1768152426003000000,127150.25
1768152602403000000,124554.9
1768152782803000000,125604.05
1768152947303000000,116895.6
1768153085303000000,110228.85
1768153225503000000,115554.7
1768153475903000000,118295.65
1768153622503000000,115791.8
1768153958903000000,115641.15
1768154111803000000,119210.6
1768154256303000000,117769.65
1768154457503000000,116583.1
1768154652903000000,110336.75
1768154824703000000,106186.4
1768155001909000000,108540.95
1768155178609000000,107212.5
1768155330609000000,107757.15
1768155533509000000,108961.6
1768155681709000000,110189.15
1768155873609000000,109648.2
1768156043809000000,106182.65
1768156202509000000,110020.1
1768156412409000000,109610.85
1768156561209000000,105948.3
1768156752209000000,96169.75
1768156953209000000,100679.9
1768157101809000000,102090.15
1768157282409000000,102179
1768157639209000000,101576.6
1768157787809000000,109558.5
1768157936309000000,104579.25
1768158357009000000,106759.3
1768158609008000000,101338.25
1768158750908000000,108882.6
1768158904308000000,110471.75
1768159063008000000,104886
1768159200408000000,107537.95
1768159386408000000,106201.7
1768159550408000000,107176.15
1768159692908000000,105407.6
1768159982408000000,107601.45
1768160118708000000,101975.5
1768160293208000000,99573.05
1768160425408000000,96560
1768160555118000000,95259.95
1768160755008000000,92138.1
1768160887608000000,77686.85
1768161096408000000,85814.8
1768161238308000000,84457.95
1768161371908000000,87569.4
1768161594208000000,84010.95
1768161724208000000,70244.1
1768161897708000000,74557.65
1768162032604000000,64018.3
1768162167004000000,64955.55
1768162301908000000,58090.8
1768162435808000000,67480.45
1768162566008000000,56928.2
1768162692008000000,50233.15
1768162829908000000,50154.5
1768162958508000000,62324.85
1768163091708000000,56885.1
1768163228608000000,59739.25
1768163400608000000,59245.6
1768163533008000000,54678.35
1768163662308000000,70252.5
1768163801608000000,72597.45
1768163942108000000,68600.7
1768164134508000000,69300.25
1768164267508000000,69077.5
1768164413908000000,74183.35
1768164548108000000,76524.1
1768164843708000000,77118.9
1768165080708000000,87832
1768165232408000000,74847.35
1768165439208000000,76443.3
1768165607908000000,71453.65
1768165893100000000,73924.9
1768166028700000000,77154.25
1768166165800000000,76438.7
1768166297800000000,89902.65
1768166437300000000,82928.6
1768166646500000000,77529.35
1768166806600000000,74147.8
1768167014800000000,73977.75
1768167146010000000,78348
1768167279610000000,79857.55
1768167435300000000,78898.5
1768167693700000000,79320.05
1768167842100000000,79950.2
1768168015500000000,79242.95
1768168147200000000,90792
1768168289400000000,86389.75
1768168421500000000,98048.4
1768168556700000000,93220.25
1768168696500000000,91384.2
1768168839500000000,86024.15
1768168980900000000,77897.8
1768169116600000000,59432.55
1768169255305000000,66029.3
1768169423005000000,56471.95
1768169556705000000,58865.9
1768169691805000000,64587.65
1768169823105000000,68959.4
1768169982105000000,65286.35
1768170118825000000,76777.5
1768170265705000000,75718.85
1768170463105000000,82752.3
1768170610505000000,81908.05
1768170760805000000,86039
1768170933305000000,86347.15
1768171080605000000,75454.4
1768171246705000000,74945.15
1768171427605000000,83390.5
1768171663705000000,81903.05
1768171802905000000,75425.9
1768171949505000000,72049.05
1768172077905000000,62885.3
1768172213805000000,69670.05
1768172354905000000,61024
1768172491605000000,61959.95
1768172623205000000,53313.9
1768172752905000000,37289.05
1768172891209000000,41022.5
1768173029609000000,52942.05
1768173172509000000,63988.8
1768173314109000000,89917.75
1768173461009000000,110154.2
1768173604509000000,129071.75
1768173749909000000,98931.7
1768173887609000000,94943.45
1768174021219000000,99820.6
1768174188009000000,87271.55
1768174321909000000,89674.6
1768174453429000000,96505.55
1768174582529000000,92888.7
1768174717319000000,88610.65
1768174854109000000,93582.9
1768174982309000000,98109.25
1768175109109000000,108172.8
1768175236909000000,108704.75
1768175375709000000,108649.1
1768175511209000000,108635.25
1768175651409000000,112541.1
1768175783109000000,118407.05
1768175940419000000,117758.4
1768176000209000000,124282.35
1768176133809000000,122730.3
1768176273009000000,122185.15
1768176408009000000,105448.4
1768176556901000000,103346.75
1768176700601000000,104590.8
1768176840701000000,114786.35
1768176980511000000,122965.9
1768177116701000000,144652.25
1768177252801000000,152660.2
1768177391001000000,134199.35
1768177526501000000,144943.8
1768177672001000000,149367.55
1768177808701000000,142958.6
1768177944101000000,134837.75
1768178077941000000,124789.2
1768178220201000000,127822.25
1768178355101000000,104201.7
1768178489101000000,107326.45
1768178624101000000,94537.4
1768178760501000000,95919.35
1768178896801000000,107910.8
1768179033301000000,99749.35
1768179169001000000,84480.8
1768179306601000000,111869.55
1768179441702000000,126612.8
1768179579502000000,153604.75
1768179714402000000,172148.4
1768179841302000000,215908.55
1768179973902000000,231967.4
1768180103207000000,207742.15
1768180233737000000,193402.4
1768180366107000000,201269.15
1768180501307000000,200353.9
1768180637307000000,182281.85
1768180772707000000,185842.5
1768180912007000000,194110.05
1768181047407000000,203564
1768181180807000000,185131.95
1768181316307000000,191120.4
1768181452707000000,181126.75
1768181587407000000,187956.1
1768181721007000000,140004.05
1768181859207000000,145224
1768182000507000000,160199.95
1768182132737000000,162142.9
1768182268407000000,183546.45
1768182404207000000,183766.9
1768182541307000000,186263.45
1768182677407000000,193731
1768182813607000000,184489.15
1768182971907000000,184460.1
1768183108407000000,180183.25
1768183243607000000,188129.2
1768183374517000000,189749.75
1768183520207000000,194959.6
1768183653401000000,204074.75
1768183802501000000,203500.1
1768183941401000000,198474.45
1768184084401000000,223312.9
1768184221101000000,249023.45
1768184356401000000,235045.4
1768184493401000000,224285.15
1768184630401000000,218209.6
1768184763901000000,230031.95
1768184899401000000,232407.2
1768185032601000000,241983.15
1768185182401000000,230929.2
1768185320601000000,229201.15
1768185455101000000,245353.1
1768185593001000000,250177.05
1768185729101000000,249619.3
1768185865201000000,262114.45
1768186001201000000,274945.4
1768186137001000000,279747.35
1768186271901000000,319100.4
1768186405121000000,304843.55
1768186540201000000,312795.9
1768186674811000000,307965.85
1768186808401000000,318766.4
1768186944601000000,290650.35
1768187079401000000,290550.2
1768187215701000000,300932.55
1768187352706000000,312271.5
1768187487606000000,320220.25
1768187621906000000,332165.9
1768187757106000000,327581.45
1768187897606000000,340737.9
1768188034106000000,338665.85
1768188182106000000,342852.7
1768188315806000000,331002.65
1768188452906000000,320602.4
1768188609806000000,318604.35
1768188744706000000,301810.3
1768188879906000000,296571.05
1768189013206000000,289794.3
1768189144406000000,288580.65
1768189285806000000,267574.3
1768189424006000000,267737.05
1768189565706000000,265110
1768189698606000000,259499.95
1768189833806000000,253520.3
1768189974506000000,256895.25
1768190112706000000,263331.2
1768190267306000000,245567.15
1768190396706000000,237864.3
1768190532606000000,245501.05
1768190677006000000,231894
1768190816006000000,249548.95
1768190954506000000,253686.3
1768191090906000000,250311.05
1768191231606000000,270932.6
1768191367306000000,281147.55
1768191518706000000,278127.5
1768191655006000000,277827.45
1768191820106000000,272999.8
1768191964906000000,269003.75
1768192140706000000,271573.1
1768192305206000000,268363.05
1768192458106000000,280638.9
1768192594106000000,291733.85
1768192730416000000,298528.8
1768192869506000000,296841.55
1768193007406000000,294118.1
1768193144506000000,297750.85
1768193286806000000,304345.1
1768193439506000000,303279.55
1768193580206000000,296379.2
1768193718106000000,290052.85
1768193853606000000,291109.8
1768194003706000000,291793.75
1768194152806000000,281083.7
1768194295906000000,288783.65
1768194491908000000,286474.1
1768194634308000000,295487.75
1768194781508000000,297715.1
1768194929708000000,279802.85
1768195073308000000,288214.8
1768195211608000000,299364.35
1768195360508000000,295737.3
1768195502008000000,295814.25
1768195645208000000,299007.5
1768195783008000000,302777.05
1768195926908000000,296394
1768196063878000000,290374.75
1768196201508000000,287054.6
1768196341108000000,285276.15
1768196483408000000,287995.7
1768196661008000000,280851.65
1768196809808000000,282963
1768196973208000000,279621.15
1768197112308000000,283124.8
1768197351708000000,284079.55
1768197485308000000,282763.7
1768197619708000000,278097.45
1768197764508000000,276062.5
1768197903418000000,277433.05
1768198045300000000,284073.2
1768198189900000000,284817.95
1768198327100000000,296550.6
1768198482000000000,290789.75
1768198622900000000,290208.3
1768198817300000000,277282.35
1768198957500000000,273084.5
1768199102500000000,265674.45
1768199259600000000,261168
1768199413500000000,256476.35
1768199604200000000,258299.1
1768199744500000000,249160.85
1768199883700000000,239604.5
1768200036200000000,242731.25
1768200230200000000,256666.8
1768200381700000000,251041.35
1768200546100000000,247584.5
1768200684500000000,240579.45
1768200821800000000,237599.4
1768201012800000000,241565.75
1768201151300000000,240284.3
1768201293200000000,239011.15
1768201432200000000,239790.2
1768201574400000000,247190.15
1768201712700000000,256130.1
1768201852500000000,252245.05
1768202014300000000,246910.8
1768202154400000000,250314.75
1768202315900000000,240953.1
1768202454800000000,230371.05
1768202595700000000,232024.9
1768202753300000000,230464.85
1768202889210000000,242369.9
1768203027000000000,247649.85
1768203181700000000,240214.7
1768203318800000000,229834.65
1768203456300000000,211578.7
1768203601100000000,219254.65
1768203742900000000,211543.4
1768203887300000000,199525.25
1768204025000000000,178242.9
1768204168500000000,188761.25
1768204304710000000,186828.4
1768204439600000000,175135.15
1768204575200000000,177638.3
1768204712400000000,178541.05
1768204843800000000,177335.6
1768204982000000000,185672.15
1768205117800000000,177421.6
1768205253105000000,191797.95
1768205388005000000,201338.2
1768205525105000000,197534.55
1768205665805000000,204016
1768205800325000000,192708.75
1768205937805000000,197756
1768206077905000000,188979.35
1768206221605000000,202959
1768206363205000000,187621.65
1768206542205000000,188336.8
1768206711205000000,169851.55
1768206846005000000,138963.8
1768206980905000000,101297.75
1768207116405000000,69410
1768207251805000000,60781.55
1768207385705000000,44600.1
1768207522105000000,28115.05
1768207658905000000,32897.9
1768207793205000000,66332.85
1768207927305000000,55445.7
1768208061405000000,62969.65
1768208209305000000,80153.4
1768208339905000000,86123.35
1768208476005000000,76398.9
1768208611705000000,63387.65
1768208752605000000,83123.3
1768208889219000000,87196.85
1768209024609000000,79178.7
1768209170009000000,82268.65
1768209310809000000,86917.4
1768209449909000000,95752.35
1768209596509000000,97344.6
1768209812109000000,97458.55
1768209949509000000,98636.3
1768210095409000000,86801.25
1768210234009000000,83338.8
1768210371809000000,100373.55
1768210549209000000,101431.9
1768210706519000000,85693.05
1768210845709000000,88854
1768210985509000000,91744.75
1768211142109000000,94054.7
1768211283309000000,92479.75
1768211420709000000,90445.5
1768211555709000000,98034.25
1768211699009000000,81203.1
1768211835909000000,75608.25
1768211972709000000,69902.5
1768212105409000000,58258.45
1768212246109000000,67916.9
1768212400309000000,83735.65
1768212555609000000,75613.2
1768212710409000000,74869.25
1768212846519000000,66282.3
1768212985509000000,65456.25
1768213124709000000,68530
1768213262309000000,66414.15
1768213400809000000,53413.9
1768213544809000000,51482.65
1768213683409000000,49377.3
1768213825309000000,52043.05
1768213966609000000,50327
1768214118009000000,56734.95
1768214259509000000,61751.9
1768214400709000000,57430.25
1768214568609000000,57266.8
1768214717309000000,46855.55
1768214862409000000,41215
1768214999609000000,39098.15
1768215135719000000,30904.2
1768215276909000000,32179.65
1768215432009000000,28561.7
1768215575509000000,31742.35
1768215712109000000,40622.6
1768215869709000000,38274.75
1768216017809000000,51063.7
1768216180107000000,41875.75
1768216324407000000,55853.7
1768216470907000000,58656.85
1768216610207000000,51938.9
1768216760707000000,50882.05
1768216898307000000,60084.2
1768217040407000000,62600.15
1768217176217000000,80152.3
1768217330207000000,69673.85
1768217468407000000,71702.4
1768217624007000000,70266.75
1768217773407000000,76308.4
1768217937507000000,66219.75
1768218090207000000,58070
1768218268107000000,55836.15
1768218421507000000,57453.1
1768218567207000000,59273.45
1768218706107000000,58409.2
1768218857407000000,66104.15
1768219092507000000,66194.6
1768219225607000000,63606.25
1768219365107000000,61800.8
1768219504607000000,77000.75
1768219639407000000,78974.4
1768219777207000000,75509.35
1768219921807000000,79151.8
1768220069907000000,79994.15
1768220242007000000,85977.1
1768220379907000000,88020.65
1768220522407000000,91368.6
1768220662007000000,96251.35
1768220821707000000,94163.2
1768220971707000000,83132.55
1768221110207000000,81264.2
1768221263607000000,83160.15
1768221403707000000,82301.5
1768221605707000000,70210.65
1768221750607000000,74779.3
1768221971107000000,74745.95
1768222121507000000,74210.5
1768222261107000000,84859.65
1768222404807000000,83426.3
1768222556907000000,89778.25
1768222730507000000,84673.2
1768222862507000000,83879.35
1768223021207000000,87403.3
1768223200507000000,77696.55
1768223346604000000,52065.3
1768223483004000000,58497.25
1768223620804000000,59897.9
1768223759104000000,62009.85
1768223900804000000,69098.9
1768224072504000000,71738.85
1768224236304000000,72365
1768224378804000000,64732.95
1768224517504000000,69995.8
1768224657904000000,72297.85
1768224826304000000,75683.8
1768224964904000000,80281.55
1768225106004000000,77172.9
1768225245404000000,77188.65
1768225382204000000,61629.9
1768225534504000000,60176.85
1768225672604000000,60176.8
1768225814804000000,63980.55
1768225972104000000,65933.5
1768226124404000000,63377.05
1768226282904000000,63100.9
1768226415004000000,57476.85
1768226566304000000,62235.1
1768226707304000000,57796.65
1768226842804000000,59204.2
1768226999403000000,64508.95
1768227138103000000,62229.2
1768227319403000000,62817.25
1768227455803000000,37587.5
1768227599203000000,37880.05
1768227744503000000,23727.5
1768227881303000000,-3594.45
1768228018303000000,-442.7
1768228155203000000,7673.05
1768228290603000000,12121.5
1768228425503000000,75785.05
1768228561103000000,56411.2
1768228695903000000,61465.55
1768228831803000000,97193
1768228968503000000,94467.15
1768229104603000000,83161.4
1768229242103000000,81020.75
1768229377703000000,90139.5
1768229513703000000,128215.45
1768229649204000000,101593.4
1768229784904000000,103827.75
1768229923004000000,103450.2
1768230055404000000,97315.15
1768230191604000000,97225.7
1768230329004000000,90055.65
1768230468209000000,100604.8
1768230606909000000,93734.75
1768230743809000000,72740.6
1768230881709000000,98314.95
1768231017609000000,103479.6
1768231153009000000,146591.85
1768231287209000000,147187.8
1768231423709000000,147172.75
1768231559609000000,158527.9
1768231697109000000,154162.85
1768231834109000000,167021.5
1768231970709000000,160766.45
1768232110709000000,180003.8
1768232248609000000,199520.55
1768232385009000000,195881.4
1768232521109000000,193251.75
1768232654109000000,197398
1768232789209000000,192062.75
1768232924619000000,173916.9
1768233059109000000,197617.45
1768233193809000000,204375.4
1768233329709000000,208009.75
1768233467609000000,205390.2
1768233597909000000,218962.15
1768233735909000000,241114.8
1768233880309000000,226278.55
1768234023929000000,222604.7
1768234174906000000,242286.85
1768234321406000000,238783.6
1768234466006000000,230175.55
1768234611306000000,240769.3
1768234751006000000,221025.25
1768234891806000000,229770.2
1768235030106000000,238247.35
1768235170806000000,259901.8
1768235315006000000,274461.75
1768235457927000000,312955.6
1768235602707000000,302043.55
1768235748207000000,295700.1
1768235890317000000,285915.25
1768236031107000000,294979.5
1768236174607000000,298754.05
1768236322307000000,310716.3
1768236469207000000,293980.25
1768236619607000000,278926.7
1768236760707000000,291395.65
1768236903707000000,297030.6
1768237048437000000,296236.75
1768237197707000000,291165.2
1768237344807000000,297869.15
1768237483307000000,316834.9
1768237630307000000,309089.75
1768237780105000000,285589.5
1768237929207000000,256659.65
1768238099407000000,267083.5
1768238246207000000,262612.05
1768238405607000000,275623.7
1768238552607000000,253645.85
1768238700407000000,244916.6
1768238849107000000,221126.55
1768239002807000000,226208.9
1768239149207000000,159757.85
1768239297807000000,138123.6
1768239446107000000,158826.15
1768239601507000000,162903.1
1768239756507000000,168381.4
1768239904407000000,169279.8
1768240053107000000,175039.55
1768240203007000000,183699.3
1768240352317000000,194065.65
1768240501507000000,197614.1
1768240650807000000,183098.05
1768240800407000000,197541.2
1768240949307000000,193906.75
1768241097707000000,181054.7
1768241245907000000,199811.85
1768241388303000000,213777.3
1768241536903000000,229608.45
1768241686803000000,225798.7
1768241845003000000,239645.85
1768241998403000000,238681.9
1768242148303000000,251418.55
1768242298103000000,245327
1768242448303000000,245634.95
1768242594303000000,259251.1
1768242738903000000,226233.45
1768242893403000000,203262.4
1768243041733000000,202938.95
1768243192703000000,218498.6
1768243354303000000,214394.55
1768243512403000000,221008.3
1768243664603000000,221320.45
1768243814203000000,225512.6
1768243967103000000,223356.55
1768244132303000000,230700.5
1768244283403000000,226804.25
1768244435303000000,204573.3
1768244583103000000,184585.25
1768244730403000000,185023.1
1768244889606000000,218608.05
1768245038506000000,226788.1
1768245189406000000,220878.05
1768245345606000000,222705.1
1768245495106000000,238950.05
1768245643806000000,237832.6
1768245811706000000,240173.35
1768245975306000000,241435.3
1768246123726000000,238617.05
1768246274106000000,245607.5
1768246443306000000,244698.35
1768246592306000000,236558.7
1768246756006000000,242091.45
1768246903906000000,246394.9
1768247056806000000,240589.85
1768247238006000000,229427.7
1768247400406000000,232547.65
1768247549806000000,246907.7
1768247700506000000,246978.65
1768247870306000000,247763.8
1768248020206000000,250028.75
1768248172806000000,255675.8
1768248321706000000,265455.75
1768248470907000000,272518.3
1768248618807000000,254038.25
1768248773007000000,256267
1768248922107000000,238985.05
1768249081507000000,235184.1
1768249227107000000,233482.05
1768249382207000000,234612.5
1768249529007000000,232378.65
1768249684907000000,222711.7
1768249831807000000,223032.85
1768249978307000000,203907.3
1768250134307000000,201545.65
1768250282707000000,205431.6
1768250445507000000,203127.55
1768250603907000000,189744
1768250765407000000,189700.15
1768250927707000000,187215.8
1768251087907000000,191887.75
1768251238407000000,196223.2
1768251387827000000,188032.55
1768251540207000000,192832
1768251691707000000,186714.55
1768251841307000000,160281
1768251990107000000,170620.15
1768252142006000000,182858.1
1768252290206000000,189997.45
1768252442006000000,186425.3
1768252603106000000,190060.65
1768252760806000000,186091.6
1768252921006000000,186682.35
1768253065406000000,176735.5
1768253229306000000,176447.45
1768253406206000000,168110.5
1768253566406000000,166434.85
1768253761406000000,169706
1768253917906000000,172225.95
1768254114906000000,174158
1768254267106000000,165043.95
1768254421706000000,152380.9
1768254591806000000,149328.85
1768254758606000000,130146.8
1768254923306000000,117574.95
1768255083606000000,115392.6
1768255232806000000,144938.35
1768255382106000000,161437.6
1768255542706000000,152246.85
1768255705301000000,161615.4
1768255855501000000,169863.85
1768256008301000000,183422.5
1768256161601000000,164102.45
1768256312201000000,164199.7
1768256461701000000,168483.65
1768256613001000000,170655
1768256791901000000,170612.35
1768256944101000000,162575.7
1768257098601000000,156668.45
1768257283401000000,167436.3
1768257454401000000,150977.05
1768257604701000000,170139
1768257754401000000,176741.95
1768257903301000000,169944.2
1768258053901000000,158170.15
1768258205201000000,166148.7
1768258374701000000,163614.65
1768258525601000000,158905.1
1768258682301000000,161617.25
1768258830001000000,163083.6
1768258980201000000,142407.9
1768259131101000000,140751.1
1768259281005000000,144414.55
1768259427605000000,141086.9
1768259575805000000,146350.85
1768259725505000000,145941.9
1768259874205000000,145171.85
1768260025505000000,145955.3
1768260176915000000,150351.25
1768260327205000000,155822
1768260504705000000,160465.35
1768260654925000000,158914.3
1768260805905000000,162526.25
1768260947105000000,149488
1768261099505000000,156898.55
1768261248926000000,157635.2
1768261408006000000,158725.35
1768261563106000000,156821
1768261748006000000,153757.35
1768261988706000000,158017.2
1768262188506000000,159355.75
1768262348706000000,162552.7
